time,battery_v,bus_current_a,panel_temp_c,rw1_rpm,rw1_current_a,rw1_temp_c,heater_on,eclipse
2026-02-01T23:57:00Z,28.422,4.114,17.39,3226.9,0.602,24.28,0,0
2026-02-01T23:58:00Z,28.39,4.038,18.39,3236.5,0.5892,24.2,0,0
2026-02-01T23:59:00Z,28.375,4.097,17.91,3265.1,0.6086,24.19,0,0
2026-02-02T00:00:00Z,28.41,4.117,17.42,3276.3,0.5974,24.17,0,0
2026-02-02T00:01:00Z,28.394,4.103,18.57,3273.1,0.6033,23.96,0,0
2026-02-02T00:02:00Z,28.412,4.092,17.57,3244.7,0.5928,24.16,0,0
2026-02-02T00:03:00Z,28.411,4.12,18.72,3222.5,0.604,24.37,0,0
2026-02-02T00:04:00Z,28.415,4.083,17.61,3199.5,0.601,24.27,0,0
2026-02-02T00:05:00Z,28.403,4.133,17.87,3169.2,0.5979,24.4,0,0
2026-02-02T00:06:00Z,28.392,4.116,17.33,3152.5,0.5984,24.0,0,0
2026-02-02T00:07:00Z,28.424,4.101,18.31,3116.9,0.6005,24.1,0,0
2026-02-02T00:08:00Z,28.413,4.136,18.73,3126.3,0.6074,24.02,0,0
2026-02-02T00:09:00Z,28.402,4.069,17.32,3142.9,0.6055,24.03,0,0
2026-02-02T00:10:00Z,28.428,4.039,18.08,3174.4,0.6128,24.01,0,0
2026-02-02T00:11:00Z,28.412,4.075,17.83,3198.4,0.6035,24.05,0,0
2026-02-02T00:12:00Z,28.415,4.169,17.52,3226.5,0.6106,24.06,0,0
2026-02-02T00:13:00Z,28.426,4.033,17.41,3248.5,0.6014,24.16,0,0
2026-02-02T00:14:00Z,28.428,4.084,18.02,3273.4,0.5923,24.23,0,0
2026-02-02T00:15:00Z,28.422,4.107,17.76,3274.3,0.5941,24.03,0,0
2026-02-02T00:16:00Z,28.415,4.177,17.99,3262.4,0.6057,24.07,0,0
2026-02-02T00:17:00Z,28.393,4.129,17.77,3254.0,0.5999,23.86,0,0
2026-02-02T00:18:00Z,28.363,4.118,18.09,3218.9,0.6092,24.37,0,0
2026-02-02T00:19:00Z,28.42,4.124,18.69,3197.0,0.6176,24.28,0,0
2026-02-02T00:20:00Z,28.41,4.067,17.6,3175.2,0.5986,23.8,0,0
2026-02-02T00:21:00Z,28.383,4.097,17.7,3130.8,0.6107,24.13,0,0
2026-02-02T00:22:00Z,28.393,4.091,18.54,3132.0,0.5991,24.36,0,0
2026-02-02T00:23:00Z,28.351,4.102,17.89,3121.5,0.6012,24.01,0,0
2026-02-02T00:24:00Z,28.377,4.143,18.68,3148.0,0.6114,24.24,0,0
2026-02-02T00:25:00Z,28.387,4.118,17.88,3169.2,0.5972,24.12,0,0
2026-02-02T00:26:00Z,28.389,4.102,17.77,3186.5,0.5907,24.18,0,0
2026-02-02T00:27:00Z,28.407,4.118,17.61,3227.6,0.6017,23.94,0,0
2026-02-02T00:28:00Z,28.376,4.009,17.81,3247.5,0.6012,23.93,0,0
2026-02-02T00:29:00Z,28.386,4.05,17.77,3257.7,0.6062,24.31,0,0
2026-02-02T00:30:00Z,28.383,4.133,17.78,3281.4,0.5979,24.35,0,0
2026-02-02T00:31:00Z,28.389,4.12,18.17,3264.4,0.6025,24.09,0,0
2026-02-02T00:32:00Z,28.43,4.075,18.08,3258.4,0.6065,24.01,0,0
2026-02-02T00:33:00Z,28.439,4.111,17.59,3214.9,0.6158,24.15,0,0
2026-02-02T00:34:00Z,28.379,4.087,17.65,3185.4,0.6186,24.29,0,0
2026-02-02T00:35:00Z,28.397,4.129,18.21,3160.5,0.6015,24.24,0,0
2026-02-02T00:36:00Z,28.388,4.031,17.46,3136.7,0.5925,24.27,0,0
2026-02-02T00:37:00Z,28.405,4.076,17.92,3135.9,0.6125,24.36,0,0
2026-02-02T00:38:00Z,28.354,4.069,18.0,3127.5,0.6003,23.9,0,0
2026-02-02T00:39:00Z,28.392,4.1,17.46,3146.4,0.6066,24.41,0,0
2026-02-02T00:40:00Z,28.373,4.056,18.58,3171.7,0.6063,24.13,0,0
2026-02-02T00:41:00Z,28.392,4.183,17.91,3203.0,0.6081,24.18,0,0
2026-02-02T00:42:00Z,28.444,4.111,18.25,3228.4,0.6216,24.09,0,0
2026-02-02T00:43:00Z,28.423,4.046,17.92,3251.7,0.6134,24.06,0,0
2026-02-02T00:44:00Z,28.384,4.153,17.75,3269.6,0.6132,24.11,0,0
2026-02-02T00:45:00Z,28.39,4.095,18.14,3268.5,0.6089,24.24,0,0
2026-02-02T00:46:00Z,27.708,4.451,-7.97,3269.5,0.605,24.44,1,1
2026-02-02T00:47:00Z,27.699,4.414,-7.74,3241.4,0.5988,24.05,1,1
2026-02-02T00:48:00Z,27.684,4.393,-7.98,3228.4,0.5979,24.29,1,1
2026-02-02T00:49:00Z,27.705,4.372,-7.96,3183.3,0.5973,23.98,1,1
2026-02-02T00:50:00Z,27.698,4.407,-7.98,3153.3,0.604,24.27,1,1
2026-02-02T00:51:00Z,27.714,4.379,-8.38,3139.2,0.6057,24.09,1,1
2026-02-02T00:52:00Z,27.74,4.406,-7.23,3123.7,0.5955,24.34,1,1
2026-02-02T00:53:00Z,27.679,4.364,-7.03,3122.2,0.6051,23.9,1,1
2026-02-02T00:54:00Z,27.681,4.382,-8.11,3141.1,0.6086,24.17,1,1
2026-02-02T00:55:00Z,27.707,4.345,-8.22,3174.4,0.6026,24.39,1,1
2026-02-02T00:56:00Z,27.687,4.439,-8.32,3198.1,0.6141,24.18,1,1
2026-02-02T00:57:00Z,27.722,4.416,-8.18,3230.4,0.6056,24.17,1,1
2026-02-02T00:58:00Z,27.706,4.375,-7.63,3260.2,0.6086,24.29,1,1
2026-02-02T00:59:00Z,27.691,4.383,-8.07,3270.7,0.6013,24.47,1,1
2026-02-02T01:00:00Z,27.673,4.439,-7.53,3271.7,0.61,24.18,1,1
2026-02-02T01:01:00Z,27.712,4.433,-8.44,3264.2,0.61,24.52,1,1
2026-02-02T01:02:00Z,27.707,4.41,-7.74,3245.1,0.6066,24.38,1,1
2026-02-02T01:03:00Z,27.683,4.353,-8.25,3214.0,0.6152,24.2,1,1
2026-02-02T01:04:00Z,27.724,4.426,-8.48,3174.5,0.6069,24.15,1,1
2026-02-02T01:05:00Z,27.679,4.39,-7.97,3151.6,0.6056,24.25,1,1
2026-02-02T01:06:00Z,27.734,4.412,-7.73,3140.2,0.6077,24.07,1,1
2026-02-02T01:07:00Z,27.696,4.425,-7.05,3136.6,0.6057,24.32,1,1
2026-02-02T01:08:00Z,27.698,4.389,-8.36,3125.5,0.6034,24.27,1,1
2026-02-02T01:09:00Z,27.667,4.425,-7.89,3147.8,0.6027,24.1,1,1
2026-02-02T01:10:00Z,27.686,4.443,-7.93,3171.5,0.613,24.04,1,1
2026-02-02T01:11:00Z,27.694,4.403,-8.3,3202.9,0.6072,24.17,1,1
2026-02-02T01:12:00Z,27.729,4.368,-7.98,3226.6,0.6183,23.99,1,1
2026-02-02T01:13:00Z,27.706,4.44,-8.03,3259.4,0.6103,24.24,1,1
2026-02-02T01:14:00Z,27.678,4.364,-8.04,3268.7,0.6132,24.45,1,1
2026-02-02T01:15:00Z,27.708,4.376,-8.04,3271.8,0.6114,24.41,1,1
2026-02-02T01:16:00Z,27.704,4.368,-8.28,3259.4,0.6016,24.24,1,1
2026-02-02T01:17:00Z,27.717,4.401,-7.75,3247.5,0.6009,24.26,1,1
2026-02-02T01:18:00Z,27.725,4.432,-7.76,3208.6,0.6048,23.94,1,1
2026-02-02T01:19:00Z,27.708,4.408,-8.68,3188.4,0.6158,24.55,1,1
2026-02-02T01:20:00Z,28.412,4.16,18.29,3158.3,0.6136,24.38,0,0
2026-02-02T01:21:00Z,28.411,4.102,18.04,3136.5,0.5934,24.08,0,0
2026-02-02T01:22:00Z,28.385,4.089,18.28,3126.5,0.6138,24.38,0,0
2026-02-02T01:23:00Z,28.392,4.043,17.96,3124.2,0.607,24.22,0,0
2026-02-02T01:24:00Z,28.39,4.074,17.5,3147.9,0.6056,24.29,0,0
2026-02-02T01:25:00Z,28.404,4.082,17.96,3162.4,0.6091,24.3,0,0
2026-02-02T01:26:00Z,28.406,4.101,18.06,3210.0,0.6049,24.11,0,0
2026-02-02T01:27:00Z,28.356,4.132,17.77,3220.7,0.6126,24.03,0,0
2026-02-02T01:28:00Z,28.407,4.063,18.17,3249.7,0.6057,24.19,0,0
2026-02-02T01:29:00Z,28.404,4.096,18.55,3268.3,0.6185,24.41,0,0
2026-02-02T01:30:00Z,28.362,4.122,18.37,3281.5,0.6089,24.11,0,0
2026-02-02T01:31:00Z,28.384,4.104,17.38,3260.6,0.6123,24.4,0,0
2026-02-02T01:32:00Z,28.41,4.083,17.73,3245.4,0.6224,24.5,0,0
2026-02-02T01:33:00Z,28.375,4.155,18.2,3208.7,0.6076,24.49,0,0
2026-02-02T01:34:00Z,28.401,4.127,18.27,3184.3,0.6092,24.21,0,0
2026-02-02T01:35:00Z,28.384,4.091,17.33,3163.0,0.6073,24.33,0,0
2026-02-02T01:36:00Z,28.417,4.037,18.19,3141.8,0.6112,24.22,0,0
2026-02-02T01:37:00Z,28.416,4.059,17.71,3124.8,0.615,24.5,0,0
2026-02-02T01:38:00Z,28.405,4.141,17.86,3119.1,0.62,24.28,0,0
2026-02-02T01:39:00Z,28.362,4.089,17.36,3141.4,0.6161,24.34,0,0
2026-02-02T01:40:00Z,28.386,4.11,18.55,3168.6,0.6157,24.23,0,0
2026-02-02T01:41:00Z,28.389,4.134,18.58,3207.5,0.6139,23.95,0,0
2026-02-02T01:42:00Z,28.398,4.063,17.35,3227.6,0.6122,24.24,0,0
2026-02-02T01:43:00Z,28.415,4.137,17.87,3265.1,0.6142,24.37,0,0
2026-02-02T01:44:00Z,28.383,4.136,17.2,3269.9,0.6014,24.33,0,0
2026-02-02T01:45:00Z,28.389,4.075,18.35,3275.8,0.609,24.37,0,0
2026-02-02T01:46:00Z,28.426,4.09,17.65,3258.9,0.6151,24.44,0,0
2026-02-02T01:47:00Z,28.377,4.048,17.89,3248.2,0.6055,24.15,0,0
2026-02-02T01:48:00Z,28.416,4.118,18.9,3203.4,0.614,24.38,0,0
2026-02-02T01:49:00Z,28.447,4.123,17.29,3179.1,0.6175,24.5,0,0
2026-02-02T01:50:00Z,28.433,4.113,18.4,3164.2,0.621,24.4,0,0
2026-02-02T01:51:00Z,28.39,4.064,17.98,3140.0,0.6243,24.43,0,0
2026-02-02T01:52:00Z,28.432,4.09,17.41,3119.5,0.6093,24.37,0,0
2026-02-02T01:53:00Z,28.382,4.09,17.8,3132.1,0.6053,24.58,0,0
2026-02-02T01:54:00Z,28.429,4.11,18.0,3167.1,0.6175,24.6,0,0
2026-02-02T01:55:00Z,28.419,4.08,18.46,3177.7,0.6124,24.38,0,0
2026-02-02T01:56:00Z,28.423,4.018,17.7,3201.1,0.6147,24.28,0,0
2026-02-02T01:57:00Z,28.399,4.103,18.06,3231.4,0.6146,24.37,0,0
2026-02-02T01:58:00Z,28.379,4.116,17.79,3271.0,0.6154,24.1,0,0
2026-02-02T01:59:00Z,28.406,4.089,17.89,3273.8,0.6126,24.04,0,0
2026-02-02T02:00:00Z,28.407,4.111,17.45,3282.6,0.6044,24.32,0,0
2026-02-02T02:01:00Z,28.426,4.082,17.65,3266.0,0.615,24.01,0,0
2026-02-02T02:02:00Z,28.411,4.046,17.96,3227.9,0.6164,24.35,0,0
2026-02-02T02:03:00Z,28.383,4.056,17.58,3208.4,0.6213,24.38,0,0
2026-02-02T02:04:00Z,28.412,4.065,17.77,3172.0,0.6123,24.42,0,0
2026-02-02T02:05:00Z,28.384,4.091,18.26,3160.8,0.6128,24.45,0,0
2026-02-02T02:06:00Z,28.41,4.103,18.35,3129.7,0.6087,24.42,0,0
2026-02-02T02:07:00Z,28.4,4.101,17.78,3122.7,0.61,24.27,0,0
2026-02-02T02:08:00Z,28.403,4.05,18.53,3140.9,0.6247,24.33,0,0
2026-02-02T02:09:00Z,28.399,4.138,18.19,3153.2,0.6151,24.4,0,0
2026-02-02T02:10:00Z,28.389,4.052,17.62,3177.9,0.614,24.37,0,0
2026-02-02T02:11:00Z,28.415,4.105,18.79,3203.9,0.609,24.43,0,0
2026-02-02T02:12:00Z,28.451,4.106,17.55,3245.7,0.6191,24.13,0,0
2026-02-02T02:13:00Z,28.413,4.114,18.27,3259.6,0.6253,24.58,0,0
2026-02-02T02:14:00Z,28.396,4.077,18.07,3266.6,0.6146,24.3,0,0
2026-02-02T02:15:00Z,28.379,4.103,18.77,3267.2,0.6162,24.33,0,0
2026-02-02T02:16:00Z,28.382,4.088,18.13,3262.3,0.617,24.34,0,0
2026-02-02T02:17:00Z,28.407,4.144,18.17,3241.1,0.615,24.24,0,0
2026-02-02T02:18:00Z,28.429,4.143,17.94,3218.4,0.6179,24.32,0,0
2026-02-02T02:19:00Z,28.391,4.078,17.7,3181.3,0.6244,24.17,0,0
2026-02-02T02:20:00Z,28.392,4.118,18.34,3158.3,0.6217,24.37,0,0
2026-02-02T02:21:00Z,27.687,4.416,-8.28,3124.2,0.6336,24.33,1,1
2026-02-02T02:22:00Z,27.685,4.387,-8.23,3114.4,0.6203,24.72,1,1
2026-02-02T02:23:00Z,27.681,4.321,-7.6,3131.0,0.6153,24.42,1,1
2026-02-02T02:24:00Z,27.694,4.45,-7.55,3150.1,0.6272,24.09,1,1
2026-02-02T02:25:00Z,27.714,4.437,-8.57,3174.3,0.6317,24.21,1,1
2026-02-02T02:26:00Z,27.745,4.392,-8.65,3208.8,0.6139,24.63,1,1
2026-02-02T02:27:00Z,27.713,4.406,-8.71,3241.2,0.6085,24.43,1,1
2026-02-02T02:28:00Z,27.686,4.357,-8.3,3271.1,0.6172,24.55,1,1
2026-02-02T02:29:00Z,27.669,4.407,-7.76,3267.7,0.6209,24.31,1,1
2026-02-02T02:30:00Z,27.696,4.394,-7.63,3275.4,0.6253,24.43,1,1
2026-02-02T02:31:00Z,27.689,4.357,-9.06,3265.7,0.6272,24.52,1,1
2026-02-02T02:32:00Z,27.715,4.397,-7.0,3241.3,0.6355,24.49,1,1
2026-02-02T02:33:00Z,27.719,4.494,-8.47,3202.9,0.6125,24.24,1,1
2026-02-02T02:34:00Z,27.709,4.375,-7.82,3167.3,0.6131,24.56,1,1
2026-02-02T02:35:00Z,27.675,4.42,-7.81,3153.5,0.6204,24.1,1,1
2026-02-02T02:36:00Z,27.632,4.429,-7.65,3126.5,0.621,24.48,1,1
2026-02-02T02:37:00Z,27.712,4.406,-7.98,3115.0,0.6201,24.57,1,1
2026-02-02T02:38:00Z,27.726,4.396,-8.5,3118.7,0.6096,24.49,1,1
2026-02-02T02:39:00Z,27.72,4.37,-8.65,3143.9,0.6242,24.94,1,1
2026-02-02T02:40:00Z,27.692,4.426,-7.53,3172.5,0.6203,24.48,1,1
2026-02-02T02:41:00Z,27.693,4.303,-8.77,3217.9,0.6124,24.66,1,1
2026-02-02T02:42:00Z,27.708,4.408,-7.65,3246.9,0.6149,24.51,1,1
2026-02-02T02:43:00Z,27.679,4.437,-7.6,3264.2,0.622,24.55,1,1
2026-02-02T02:44:00Z,27.688,4.37,-8.5,3273.4,0.6268,24.57,1,1
2026-02-02T02:45:00Z,27.681,4.334,-8.82,3283.2,0.6158,24.59,1,1
2026-02-02T02:46:00Z,27.72,4.375,-8.09,3262.3,0.6239,24.6,1,1
2026-02-02T02:47:00Z,27.67,4.441,-8.09,3234.3,0.6203,24.35,1,1
2026-02-02T02:48:00Z,27.722,4.435,-8.03,3207.9,0.6229,24.48,1,1
2026-02-02T02:49:00Z,27.729,4.42,-7.8,3167.3,0.6263,24.35,1,1
2026-02-02T02:50:00Z,27.684,4.393,-7.99,3139.2,0.6256,24.55,1,1
2026-02-02T02:51:00Z,27.702,4.381,-7.94,3132.0,0.633,24.57,1,1
2026-02-02T02:52:00Z,27.679,4.426,-8.41,3123.6,0.6191,24.32,1,1
2026-02-02T02:53:00Z,27.71,4.408,-8.41,3133.3,0.6215,24.43,1,1
2026-02-02T02:54:00Z,27.705,4.347,-7.33,3146.3,0.6337,24.43,1,1
2026-02-02T02:55:00Z,28.389,4.096,18.18,3172.8,0.6276,24.36,0,0
2026-02-02T02:56:00Z,28.367,4.076,17.41,3208.5,0.6174,24.45,0,0
2026-02-02T02:57:00Z,28.41,4.177,18.29,3239.7,0.6242,24.57,0,0
2026-02-02T02:58:00Z,28.415,4.072,18.82,3257.6,0.6287,24.5,0,0
2026-02-02T02:59:00Z,28.366,4.093,17.95,3273.9,0.6158,24.52,0,0
2026-02-02T03:00:00Z,28.42,4.11,18.1,3273.5,0.6269,24.48,0,0
2026-02-02T03:01:00Z,28.392,4.122,18.54,3265.1,0.6231,24.3,0,0
2026-02-02T03:02:00Z,28.363,4.127,18.33,3224.2,0.6178,24.57,0,0
2026-02-02T03:03:00Z,28.384,4.04,17.61,3201.7,0.6121,24.34,0,0
2026-02-02T03:04:00Z,28.383,4.137,17.64,3174.8,0.6222,24.64,0,0
2026-02-02T03:05:00Z,28.404,4.081,17.91,3136.3,0.6183,24.51,0,0
2026-02-02T03:06:00Z,28.375,4.1,18.03,3139.2,0.6285,24.58,0,0
2026-02-02T03:07:00Z,28.397,4.05,18.09,3126.1,0.6163,24.43,0,0
2026-02-02T03:08:00Z,28.387,4.13,18.01,3123.2,0.6202,24.27,0,0
2026-02-02T03:09:00Z,28.386,4.113,18.53,3139.2,0.6214,24.53,0,0
2026-02-02T03:10:00Z,28.438,4.18,18.14,3181.4,0.6264,24.6,0,0
2026-02-02T03:11:00Z,28.415,4.082,17.96,3217.6,0.6172,24.35,0,0
2026-02-02T03:12:00Z,28.402,4.094,17.95,3238.2,0.6149,24.54,0,0
2026-02-02T03:13:00Z,28.413,4.109,18.11,3270.4,0.6332,24.4,0,0
2026-02-02T03:14:00Z,28.401,4.104,17.53,3279.5,0.6162,24.59,0,0
2026-02-02T03:15:00Z,28.398,4.106,18.43,3283.9,0.6233,24.54,0,0
2026-02-02T03:16:00Z,28.397,4.073,18.1,3260.6,0.6206,24.58,0,0
2026-02-02T03:17:00Z,28.37,4.116,18.62,3229.5,0.6283,24.74,0,0
2026-02-02T03:18:00Z,28.341,4.123,18.44,3200.7,0.6281,24.68,0,0
2026-02-02T03:19:00Z,28.362,4.062,18.59,3180.1,0.6275,24.48,0,0
2026-02-02T03:20:00Z,28.388,4.067,17.51,3139.0,0.6309,24.35,0,0
2026-02-02T03:21:00Z,28.403,4.077,18.13,3127.7,0.6122,24.29,0,0
2026-02-02T03:22:00Z,28.396,4.146,18.14,3120.9,0.6127,24.64,0,0
2026-02-02T03:23:00Z,28.426,4.127,17.54,3139.8,0.6246,24.46,0,0
2026-02-02T03:24:00Z,28.398,4.115,17.81,3151.7,0.6234,24.74,0,0
2026-02-02T03:25:00Z,28.408,4.121,17.71,3181.5,0.6378,24.59,0,0
2026-02-02T03:26:00Z,28.4,4.089,17.98,3209.6,0.6274,24.55,0,0
2026-02-02T03:27:00Z,28.406,4.058,18.36,3254.7,0.6142,24.4,0,0
2026-02-02T03:28:00Z,28.395,4.119,18.33,3278.5,0.6252,24.63,0,0
2026-02-02T03:29:00Z,28.412,4.16,17.63,3279.9,0.6331,24.87,0,0
2026-02-02T03:30:00Z,28.371,4.089,17.99,3278.1,0.6304,24.5,0,0
2026-02-02T03:31:00Z,28.416,4.079,18.35,3269.1,0.6205,24.44,0,0
2026-02-02T03:32:00Z,28.398,4.038,18.29,3239.7,0.6237,24.39,0,0
2026-02-02T03:33:00Z,28.415,4.098,17.59,3206.8,0.6215,24.51,0,0
2026-02-02T03:34:00Z,28.418,4.119,17.69,3160.7,0.6255,24.81,0,0
2026-02-02T03:35:00Z,28.415,4.09,17.85,3138.0,0.629,24.52,0,0
2026-02-02T03:36:00Z,28.394,4.071,18.33,3125.3,0.6319,24.46,0,0
2026-02-02T03:37:00Z,28.385,4.178,18.23,3122.6,0.6314,24.39,0,0
2026-02-02T03:38:00Z,28.412,4.069,18.22,3118.2,0.6245,24.41,0,0
2026-02-02T03:39:00Z,28.38,4.071,17.68,3148.6,0.6304,24.34,0,0
2026-02-02T03:40:00Z,28.408,4.112,18.0,3170.8,0.6213,24.41,0,0
2026-02-02T03:41:00Z,28.387,4.092,18.16,3212.6,0.6376,24.4,0,0
2026-02-02T03:42:00Z,28.413,4.019,18.26,3234.0,0.6236,24.53,0,0
2026-02-02T03:43:00Z,28.401,4.03,18.17,3277.4,0.6333,24.48,0,0
2026-02-02T03:44:00Z,28.408,4.104,18.39,3277.6,0.6213,24.47,0,0
2026-02-02T03:45:00Z,28.403,4.114,18.1,3267.2,0.6279,24.49,0,0
2026-02-02T03:46:00Z,28.374,4.081,18.89,3259.9,0.6288,24.38,0,0
2026-02-02T03:47:00Z,28.422,4.057,18.35,3228.8,0.6282,24.66,0,0
2026-02-02T03:48:00Z,28.397,4.076,18.33,3199.9,0.6305,24.56,0,0
2026-02-02T03:49:00Z,28.44,4.028,18.31,3160.6,0.6219,24.28,0,0
2026-02-02T03:50:00Z,28.392,4.119,17.53,3134.0,0.6353,24.52,0,0
2026-02-02T03:51:00Z,28.438,4.104,17.38,3124.3,0.632,24.24,0,0
2026-02-02T03:52:00Z,28.368,4.096,18.26,3117.7,0.6242,24.44,0,0
2026-02-02T03:53:00Z,28.416,4.116,17.63,3121.3,0.625,24.6,0,0
2026-02-02T03:54:00Z,28.391,4.097,18.18,3157.8,0.6254,24.75,0,0
2026-02-02T03:55:00Z,28.409,4.131,17.57,3184.7,0.6337,24.54,0,0
2026-02-02T03:56:00Z,27.689,4.379,-8.43,3207.9,0.6302,24.59,1,1
2026-02-02T03:57:00Z,27.669,4.432,-7.43,3249.5,0.6301,24.54,1,1
2026-02-02T03:58:00Z,27.685,4.448,-8.22,3275.7,0.6304,24.62,1,1
2026-02-02T03:59:00Z,27.686,4.418,-7.98,3283.3,0.6347,24.63,1,1
2026-02-02T04:00:00Z,27.714,4.437,-8.38,3272.5,0.6307,24.38,1,1
2026-02-02T04:01:00Z,27.727,4.401,-8.24,3270.6,0.6323,24.6,1,1
2026-02-02T04:02:00Z,27.656,4.452,-8.28,3228.0,0.6297,24.8,1,1
2026-02-02T04:03:00Z,27.712,4.462,-8.16,3206.9,0.6435,24.63,1,1
2026-02-02T04:04:00Z,27.685,4.396,-8.11,3168.5,0.6294,24.41,1,1
2026-02-02T04:05:00Z,27.695,4.381,-8.61,3137.6,0.6358,24.55,1,1
2026-02-02T04:06:00Z,27.737,4.366,-7.61,3122.2,0.6325,24.67,1,1
2026-02-02T04:07:00Z,27.704,4.413,-7.37,3129.8,0.6288,24.93,1,1
2026-02-02T04:08:00Z,27.731,4.395,-8.08,3134.7,0.641,24.64,1,1
2026-02-02T04:09:00Z,27.677,4.423,-8.5,3148.0,0.6205,24.8,1,1
2026-02-02T04:10:00Z,27.712,4.445,-8.18,3181.2,0.6358,24.64,1,1
2026-02-02T04:11:00Z,27.698,4.397,-8.86,3212.9,0.6214,24.39,1,1
2026-02-02T04:12:00Z,27.737,4.436,-8.47,3251.8,0.6226,24.58,1,1
2026-02-02T04:13:00Z,27.705,4.419,-8.39,3282.9,0.6339,24.7,1,1
2026-02-02T04:14:00Z,27.7,4.367,-7.56,3290.1,0.6347,24.54,1,1
2026-02-02T04:15:00Z,27.692,4.392,-7.89,3274.9,0.629,24.56,1,1
2026-02-02T04:16:00Z,27.709,4.371,-8.14,3258.7,0.6203,24.7,1,1
2026-02-02T04:17:00Z,27.668,4.407,-8.51,3223.5,0.6356,24.47,1,1
2026-02-02T04:18:00Z,27.678,4.366,-8.62,3200.8,0.6385,24.79,1,1
2026-02-02T04:19:00Z,27.722,4.418,-7.18,3164.6,0.6248,24.71,1,1
2026-02-02T04:20:00Z,27.705,4.461,-7.89,3136.9,0.6274,24.6,1,1
2026-02-02T04:21:00Z,27.708,4.384,-7.59,3125.1,0.6354,24.63,1,1
2026-02-02T04:22:00Z,27.731,4.357,-7.59,3116.7,0.6385,24.74,1,1
2026-02-02T04:23:00Z,27.74,4.395,-7.89,3125.5,0.6332,24.42,1,1
2026-02-02T04:24:00Z,27.684,4.451,-8.0,3155.8,0.6285,24.83,1,1
2026-02-02T04:25:00Z,27.716,4.373,-7.93,3186.2,0.6293,24.78,1,1
2026-02-02T04:26:00Z,27.709,4.369,-7.54,3215.0,0.6318,24.73,1,1
2026-02-02T04:27:00Z,27.703,4.413,-8.03,3248.6,0.6351,24.45,1,1
2026-02-02T04:28:00Z,27.663,4.394,-8.06,3279.8,0.6354,24.64,1,1
2026-02-02T04:29:00Z,27.717,4.38,-7.63,3286.2,0.6332,24.55,1,1
2026-02-02T04:30:00Z,28.384,4.105,18.33,3283.6,0.6439,24.72,0,0
2026-02-02T04:31:00Z,28.39,4.03,17.04,3262.5,0.6397,24.88,0,0
2026-02-02T04:32:00Z,28.44,4.142,17.84,3224.5,0.6302,24.59,0,0
2026-02-02T04:33:00Z,28.408,4.105,18.48,3202.2,0.6263,24.68,0,0
2026-02-02T04:34:00Z,28.429,4.091,18.01,3167.6,0.6257,24.7,0,0
2026-02-02T04:35:00Z,28.369,4.098,17.77,3142.0,0.637,24.53,0,0
2026-02-02T04:36:00Z,28.402,4.093,17.82,3124.0,0.634,24.89,0,0
2026-02-02T04:37:00Z,28.429,4.112,18.19,3121.1,0.6281,24.37,0,0
2026-02-02T04:38:00Z,28.371,4.128,17.99,3135.4,0.6311,24.66,0,0
2026-02-02T04:39:00Z,28.399,4.091,17.74,3160.3,0.6397,24.59,0,0
2026-02-02T04:40:00Z,28.37,4.07,17.79,3194.0,0.642,24.68,0,0
2026-02-02T04:41:00Z,28.371,4.066,17.84,3205.4,0.6376,24.57,0,0
2026-02-02T04:42:00Z,28.423,4.059,18.46,3265.3,0.6438,24.62,0,0
2026-02-02T04:43:00Z,28.414,4.091,17.56,3271.8,0.6233,24.76,0,0
2026-02-02T04:44:00Z,28.421,4.119,17.55,3286.4,0.64,24.77,0,0
2026-02-02T04:45:00Z,28.384,4.039,17.3,3281.4,0.6334,25.1,0,0
2026-02-02T04:46:00Z,28.386,4.091,17.88,3251.1,0.643,24.64,0,0
2026-02-02T04:47:00Z,28.375,4.093,18.29,3231.1,0.6465,24.96,0,0
2026-02-02T04:48:00Z,28.388,4.114,18.73,3203.2,0.6362,24.63,0,0
2026-02-02T04:49:00Z,28.371,4.079,17.81,3153.1,0.6326,24.79,0,0
2026-02-02T04:50:00Z,28.365,4.157,18.05,3123.0,0.6273,24.81,0,0
2026-02-02T04:51:00Z,28.374,4.053,17.59,3112.8,0.6476,24.88,0,0
2026-02-02T04:52:00Z,28.364,4.115,18.86,3114.9,0.6329,24.88,0,0
2026-02-02T04:53:00Z,28.398,4.047,18.31,3141.5,0.6332,24.52,0,0
2026-02-02T04:54:00Z,28.373,4.126,17.95,3145.1,0.6416,24.92,0,0
2026-02-02T04:55:00Z,28.388,4.055,18.01,3172.1,0.6433,24.68,0,0
2026-02-02T04:56:00Z,28.401,4.101,18.2,3208.5,0.6301,24.72,0,0
2026-02-02T04:57:00Z,28.415,4.09,18.75,3260.7,0.6347,24.9,0,0
2026-02-02T04:58:00Z,28.385,4.112,17.91,3275.2,0.6466,24.66,0,0
2026-02-02T04:59:00Z,28.398,4.081,18.01,3295.9,0.6359,24.63,0,0
2026-02-02T05:00:00Z,28.4,4.054,17.89,3283.0,0.6277,24.86,0,0
2026-02-02T05:01:00Z,28.444,4.092,17.89,3264.4,0.6346,24.83,0,0
2026-02-02T05:02:00Z,28.384,4.07,18.55,3241.5,0.6316,24.77,0,0
2026-02-02T05:03:00Z,28.395,4.106,18.1,3203.2,0.6329,24.48,0,0
2026-02-02T05:04:00Z,28.395,4.091,18.0,3163.2,0.6361,24.66,0,0
