time,battery_v,bus_current_a,panel_temp_c,rw1_rpm,rw1_current_a,rw1_temp_c,heater_on,eclipse
2026-02-02T00:04:00Z,28.384,4.638,17.89,3195.1,0.42,20.95,1,0
2026-02-02T00:05:00Z,28.371,4.696,18.44,3202.9,0.419,21.03,1,0
2026-02-02T00:06:00Z,28.431,4.601,18.01,3205.6,0.4276,20.88,1,0
2026-02-02T00:07:00Z,28.416,4.714,18.0,3191.3,0.424,20.68,1,0
2026-02-02T00:08:00Z,28.388,4.675,17.8,3207.8,0.4244,20.84,1,0
2026-02-02T00:09:00Z,28.428,4.649,18.41,3201.9,0.427,20.96,1,0
2026-02-02T00:10:00Z,28.403,4.604,17.49,3204.4,0.4313,21.11,1,0
2026-02-02T00:11:00Z,28.39,4.654,17.6,3197.1,0.4134,21.05,1,0
2026-02-02T00:12:00Z,28.377,4.704,18.88,3204.8,0.4292,20.89,1,0
2026-02-02T00:13:00Z,28.396,4.701,17.64,3196.0,0.4156,21.02,1,0
2026-02-02T00:14:00Z,28.434,4.62,18.19,3203.5,0.4191,20.66,1,0
2026-02-02T00:15:00Z,28.4,4.66,18.1,3184.7,0.4296,20.97,1,0
2026-02-02T00:16:00Z,28.417,4.673,17.77,3209.6,0.4196,20.86,1,0
2026-02-02T00:17:00Z,28.45,4.659,17.4,3200.0,0.422,20.91,1,0
2026-02-02T00:18:00Z,28.414,4.705,18.5,3198.5,0.4213,21.09,1,0
2026-02-02T00:19:00Z,28.389,4.669,18.17,3201.5,0.4065,20.83,1,0
2026-02-02T00:20:00Z,28.376,4.688,17.29,3201.8,0.4124,21.15,1,0
2026-02-02T00:21:00Z,28.43,4.712,17.8,3195.8,0.4175,21.09,1,0
2026-02-02T00:22:00Z,28.406,4.653,18.03,3193.4,0.4223,20.93,1,0
2026-02-02T00:23:00Z,28.416,4.648,18.1,3208.4,0.418,21.0,1,0
2026-02-02T00:24:00Z,28.382,4.645,18.37,3192.7,0.4207,21.2,1,0
2026-02-02T00:25:00Z,28.409,4.665,17.96,3192.4,0.4256,21.05,1,0
2026-02-02T00:26:00Z,28.411,4.623,17.59,3202.5,0.4148,21.05,1,0
2026-02-02T00:27:00Z,28.417,4.637,18.5,3204.4,0.4287,21.18,1,0
2026-02-02T00:28:00Z,28.411,4.677,18.32,3200.7,0.4243,20.79,1,0
2026-02-02T00:29:00Z,28.405,4.657,17.73,3198.2,0.4129,21.19,1,0
2026-02-02T00:30:00Z,28.436,4.708,18.7,3199.7,0.4078,21.14,1,0
2026-02-02T00:31:00Z,28.419,4.669,18.59,3198.3,0.415,21.02,1,0
2026-02-02T00:32:00Z,28.405,4.701,17.28,3189.0,0.4121,20.92,1,0
2026-02-02T00:33:00Z,28.377,4.689,18.81,3206.2,0.4176,21.18,1,0
2026-02-02T00:34:00Z,28.375,4.641,18.49,3195.9,0.4212,21.13,1,0
2026-02-02T00:35:00Z,28.362,4.648,17.86,3200.5,0.4268,21.02,1,0
2026-02-02T00:36:00Z,28.418,4.689,18.02,3207.9,0.4167,21.0,1,0
2026-02-02T00:37:00Z,28.433,4.639,18.24,3190.2,0.4125,21.05,1,0
2026-02-02T00:38:00Z,28.391,4.658,17.46,3195.8,0.4152,21.06,1,0
2026-02-02T00:39:00Z,28.417,4.665,17.93,3202.7,0.4198,20.97,1,0
2026-02-02T00:40:00Z,28.416,4.628,18.0,3209.6,0.4217,20.94,1,0
2026-02-02T00:41:00Z,28.409,4.697,18.01,3208.6,0.4187,20.86,1,0
2026-02-02T00:42:00Z,28.412,4.663,17.62,3194.4,0.409,20.98,1,0
2026-02-02T00:43:00Z,28.4,4.692,18.08,3201.6,0.4228,20.96,1,0
2026-02-02T00:44:00Z,28.407,4.616,17.94,3189.4,0.4158,20.61,1,0
2026-02-02T00:45:00Z,28.388,4.619,17.87,3196.2,0.4179,21.13,1,0
2026-02-02T00:46:00Z,26.802,4.918,-7.84,3205.4,0.4153,20.97,1,1
2026-02-02T00:47:00Z,26.798,4.955,-7.38,3196.0,0.4101,20.89,1,1
2026-02-02T00:48:00Z,26.816,4.904,-8.13,3202.1,0.4138,20.8,1,1
2026-02-02T00:49:00Z,26.81,4.923,-7.08,3208.6,0.4201,20.87,1,1
2026-02-02T00:50:00Z,26.792,4.959,-7.96,3205.1,0.4271,20.97,1,1
2026-02-02T00:51:00Z,26.815,4.951,-7.5,3204.3,0.414,21.1,1,1
2026-02-02T00:52:00Z,26.836,4.933,-8.61,3192.4,0.4203,21.15,1,1
2026-02-02T00:53:00Z,26.796,4.947,-8.0,3206.7,0.4102,20.93,1,1
2026-02-02T00:54:00Z,26.836,4.914,-7.69,3200.1,0.4202,20.99,1,1
2026-02-02T00:55:00Z,26.788,4.92,-8.02,3199.8,0.4213,21.03,1,1
2026-02-02T00:56:00Z,26.765,4.936,-8.54,3200.4,0.4145,20.77,1,1
2026-02-02T00:57:00Z,26.806,4.975,-7.48,3198.8,0.4208,20.92,1,1
2026-02-02T00:58:00Z,26.806,4.996,-8.64,3199.6,0.429,20.83,1,1
2026-02-02T00:59:00Z,26.809,4.919,-7.3,3199.5,0.4199,21.03,1,1
2026-02-02T01:00:00Z,26.789,4.978,-8.52,3204.5,0.4223,20.76,1,1
2026-02-02T01:01:00Z,26.759,4.908,-7.71,3199.2,0.4109,21.07,1,1
2026-02-02T01:02:00Z,26.803,4.992,-7.92,3202.8,0.4141,20.83,1,1
2026-02-02T01:03:00Z,26.843,4.928,-7.56,3184.2,0.4179,20.75,1,1
2026-02-02T01:04:00Z,26.828,4.953,-8.17,3207.9,0.4237,20.95,1,1
2026-02-02T01:05:00Z,26.828,4.95,-8.01,3202.3,0.4211,20.83,1,1
2026-02-02T01:06:00Z,26.803,4.977,-7.53,3195.6,0.4171,20.87,1,1
2026-02-02T01:07:00Z,26.791,4.985,-7.14,3184.1,0.417,21.12,1,1
2026-02-02T01:08:00Z,26.824,4.9,-8.99,3209.1,0.4094,21.1,1,1
2026-02-02T01:09:00Z,26.786,4.959,-7.68,3196.7,0.4326,20.92,1,1
2026-02-02T01:10:00Z,26.815,4.932,-8.69,3193.2,0.4196,21.0,1,1
2026-02-02T01:11:00Z,26.778,4.968,-9.04,3202.4,0.4239,20.97,1,1
2026-02-02T01:12:00Z,26.81,4.942,-8.39,3196.5,0.3999,20.8,1,1
2026-02-02T01:13:00Z,26.81,4.945,-7.35,3197.5,0.4205,21.03,1,1
2026-02-02T01:14:00Z,26.778,4.934,-7.5,3198.1,0.4212,21.13,1,1
2026-02-02T01:15:00Z,26.804,4.952,-8.22,3196.9,0.4118,21.2,1,1
2026-02-02T01:16:00Z,26.826,4.932,-7.7,3205.6,0.4238,20.87,1,1
2026-02-02T01:17:00Z,26.782,4.902,-7.74,3200.2,0.4233,21.14,1,1
2026-02-02T01:18:00Z,26.766,4.881,-8.11,3192.9,0.4226,21.16,1,1
2026-02-02T01:19:00Z,26.779,5.014,-7.65,3197.9,0.4137,21.25,1,1
2026-02-02T01:20:00Z,28.367,4.589,18.29,3194.5,0.4164,20.93,1,0
2026-02-02T01:21:00Z,28.379,4.634,17.96,3198.4,0.4256,21.0,1,0
2026-02-02T01:22:00Z,28.422,4.648,17.61,3208.8,0.4309,21.05,1,0
2026-02-02T01:23:00Z,28.394,4.672,18.24,3203.9,0.4223,20.82,1,0
2026-02-02T01:24:00Z,28.408,4.666,18.27,3200.1,0.4212,21.23,1,0
2026-02-02T01:25:00Z,28.403,4.632,18.17,3208.5,0.4259,20.95,1,0
2026-02-02T01:26:00Z,28.401,4.615,18.57,3198.3,0.4201,21.16,1,0
2026-02-02T01:27:00Z,28.382,4.654,17.43,3196.6,0.4201,21.22,1,0
2026-02-02T01:28:00Z,28.377,4.662,17.31,3204.1,0.4221,21.05,1,0
2026-02-02T01:29:00Z,28.422,4.612,17.93,3196.7,0.4156,21.08,1,0
2026-02-02T01:30:00Z,28.37,4.645,17.23,3200.2,0.4333,21.11,1,0
2026-02-02T01:31:00Z,28.376,4.678,18.41,3196.8,0.412,21.12,1,0
2026-02-02T01:32:00Z,28.362,4.641,18.13,3204.9,0.4115,21.31,1,0
2026-02-02T01:33:00Z,28.405,4.652,18.3,3202.5,0.4178,21.08,1,0
2026-02-02T01:34:00Z,28.383,4.676,18.11,3194.4,0.4155,20.99,1,0
2026-02-02T01:35:00Z,28.423,4.668,18.05,3195.6,0.4179,20.9,1,0
2026-02-02T01:36:00Z,28.42,4.64,18.35,3203.9,0.4243,21.17,1,0
2026-02-02T01:37:00Z,28.362,4.691,17.76,3208.0,0.4103,21.05,1,0
2026-02-02T01:38:00Z,28.376,4.62,17.52,3209.9,0.4241,21.0,1,0
2026-02-02T01:39:00Z,28.421,4.603,17.22,3197.5,0.4224,20.92,1,0
2026-02-02T01:40:00Z,28.435,4.682,17.95,3196.7,0.4154,20.95,1,0
2026-02-02T01:41:00Z,28.366,4.673,17.25,3203.2,0.422,20.64,1,0
2026-02-02T01:42:00Z,28.408,4.626,17.82,3202.8,0.4193,20.9,1,0
2026-02-02T01:43:00Z,28.414,4.621,18.08,3201.1,0.4299,21.07,1,0
2026-02-02T01:44:00Z,28.403,4.664,18.07,3200.6,0.414,21.03,1,0
2026-02-02T01:45:00Z,28.415,4.698,17.85,3201.0,0.4256,21.11,1,0
2026-02-02T01:46:00Z,28.404,4.622,18.12,3200.2,0.4163,20.93,1,0
2026-02-02T01:47:00Z,28.393,4.601,18.02,3197.0,0.412,21.0,1,0
2026-02-02T01:48:00Z,28.378,4.665,17.89,3195.5,0.4118,20.96,1,0
2026-02-02T01:49:00Z,28.411,4.717,17.5,3206.5,0.4225,21.03,1,0
2026-02-02T01:50:00Z,28.42,4.66,18.33,3205.2,0.4369,21.28,1,0
2026-02-02T01:51:00Z,28.365,4.661,17.79,3188.5,0.4221,20.96,1,0
2026-02-02T01:52:00Z,28.398,4.669,18.94,3190.0,0.4185,20.96,1,0
2026-02-02T01:53:00Z,28.381,4.671,17.81,3199.1,0.4302,21.04,1,0
2026-02-02T01:54:00Z,28.413,4.602,17.49,3192.0,0.4214,21.3,1,0
2026-02-02T01:55:00Z,28.401,4.633,17.81,3194.9,0.4154,20.84,1,0
2026-02-02T01:56:00Z,28.398,4.655,18.13,3198.2,0.4312,21.27,1,0
2026-02-02T01:57:00Z,28.426,4.588,18.09,3197.4,0.4135,21.02,1,0
2026-02-02T01:58:00Z,28.414,4.674,18.09,3195.5,0.4251,21.11,1,0
2026-02-02T01:59:00Z,28.41,4.633,17.54,3198.7,0.4141,20.72,1,0
2026-02-02T02:00:00Z,28.462,4.648,17.93,3194.2,0.4184,21.07,1,0
2026-02-02T02:01:00Z,28.396,4.619,17.82,3210.1,0.4179,21.01,1,0
2026-02-02T02:02:00Z,28.368,4.669,17.94,3204.3,0.4127,21.01,1,0
2026-02-02T02:03:00Z,28.429,4.681,17.71,3197.0,0.4161,21.07,1,0
2026-02-02T02:04:00Z,28.418,4.659,17.82,3213.1,0.4244,21.0,1,0
2026-02-02T02:05:00Z,28.403,4.603,18.17,3211.0,0.415,20.93,1,0
2026-02-02T02:06:00Z,28.397,4.614,18.17,3206.4,0.4183,21.24,1,0
2026-02-02T02:07:00Z,28.417,4.626,18.28,3212.0,0.4128,20.81,1,0
2026-02-02T02:08:00Z,28.417,4.68,18.51,3203.7,0.4323,21.08,1,0
2026-02-02T02:09:00Z,28.431,4.667,18.35,3195.5,0.417,20.9,1,0
2026-02-02T02:10:00Z,28.393,4.616,18.32,3197.5,0.4206,20.95,1,0
2026-02-02T02:11:00Z,28.425,4.677,18.13,3210.6,0.4228,21.22,1,0
2026-02-02T02:12:00Z,28.375,4.649,18.32,3197.1,0.4269,20.85,1,0
2026-02-02T02:13:00Z,28.378,4.663,17.71,3190.6,0.4224,21.01,1,0
2026-02-02T02:14:00Z,28.366,4.608,18.04,3200.4,0.43,21.21,1,0
2026-02-02T02:15:00Z,28.405,4.656,18.6,3197.2,0.4103,20.7,1,0
2026-02-02T02:16:00Z,28.408,4.662,18.18,3191.5,0.4276,20.97,1,0
2026-02-02T02:17:00Z,28.416,4.646,18.47,3191.2,0.4217,21.11,1,0
2026-02-02T02:18:00Z,28.384,4.656,18.34,3198.9,0.4188,21.13,1,0
2026-02-02T02:19:00Z,28.438,4.671,18.45,3209.1,0.419,21.19,1,0
2026-02-02T02:20:00Z,28.405,4.692,17.72,3205.7,0.4292,20.99,1,0
2026-02-02T02:21:00Z,26.818,4.882,-7.77,3202.6,0.4232,20.78,1,1
2026-02-02T02:22:00Z,26.78,4.982,-7.61,3199.8,0.4239,20.87,1,1
2026-02-02T02:23:00Z,26.788,4.894,-8.16,3194.1,0.4135,20.92,1,1
2026-02-02T02:24:00Z,26.819,4.918,-7.85,3202.0,0.4234,20.93,1,1
2026-02-02T02:25:00Z,26.788,4.969,-8.32,3195.9,0.4251,21.07,1,1
2026-02-02T02:26:00Z,26.804,4.955,-7.74,3203.2,0.4222,21.18,1,1
2026-02-02T02:27:00Z,26.827,4.918,-7.86,3204.2,0.4105,21.02,1,1
2026-02-02T02:28:00Z,26.779,4.91,-7.37,3202.4,0.4131,21.09,1,1
2026-02-02T02:29:00Z,26.772,4.897,-8.73,3211.0,0.4137,20.95,1,1
2026-02-02T02:30:00Z,26.755,5.006,-7.69,3195.4,0.4244,21.17,1,1
2026-02-02T02:31:00Z,26.787,4.966,-8.4,3192.1,0.4175,21.05,1,1
2026-02-02T02:32:00Z,26.77,4.953,-7.72,3204.7,0.4209,20.81,1,1
2026-02-02T02:33:00Z,26.792,4.931,-7.9,3201.7,0.4104,20.61,1,1
2026-02-02T02:34:00Z,26.816,4.944,-8.76,3212.3,0.4199,21.18,1,1
2026-02-02T02:35:00Z,26.813,4.912,-7.91,3192.5,0.4282,20.85,1,1
2026-02-02T02:36:00Z,26.775,4.989,-7.17,3191.4,0.4219,21.15,1,1
2026-02-02T02:37:00Z,26.782,4.963,-7.39,3201.8,0.4275,20.92,1,1
2026-02-02T02:38:00Z,26.803,5.005,-7.73,3200.3,0.4266,20.95,1,1
2026-02-02T02:39:00Z,26.802,4.961,-8.03,3201.2,0.4206,21.04,1,1
2026-02-02T02:40:00Z,26.781,4.92,-8.25,3200.8,0.4128,20.96,1,1
2026-02-02T02:41:00Z,26.758,4.963,-7.58,3200.5,0.4269,21.22,1,1
2026-02-02T02:42:00Z,26.848,4.943,-8.58,3200.2,0.4085,21.1,1,1
2026-02-02T02:43:00Z,26.78,4.956,-8.22,3196.3,0.4179,21.04,1,1
2026-02-02T02:44:00Z,26.79,4.975,-8.0,3194.0,0.4212,21.13,1,1
2026-02-02T02:45:00Z,26.784,4.944,-7.59,3204.1,0.4182,20.96,1,1
2026-02-02T02:46:00Z,26.831,4.94,-8.49,3197.3,0.4293,21.08,1,1
2026-02-02T02:47:00Z,26.778,4.907,-7.74,3198.3,0.4247,21.03,1,1
2026-02-02T02:48:00Z,26.823,4.965,-7.82,3207.3,0.4183,21.08,1,1
2026-02-02T02:49:00Z,26.752,4.902,-8.06,3200.3,0.4258,20.84,1,1
2026-02-02T02:50:00Z,26.822,4.966,-7.87,3192.3,0.4326,21.0,1,1
2026-02-02T02:51:00Z,26.805,4.946,-8.4,3195.4,0.4209,21.2,1,1
2026-02-02T02:52:00Z,26.807,4.955,-8.46,3196.1,0.4245,21.11,1,1
2026-02-02T02:53:00Z,26.776,4.964,-8.53,3201.5,0.4256,20.91,1,1
2026-02-02T02:54:00Z,26.798,4.892,-8.34,3205.4,0.4241,21.07,1,1
2026-02-02T02:55:00Z,28.378,4.656,18.59,3203.6,0.4237,21.26,1,0
2026-02-02T02:56:00Z,28.399,4.635,18.06,3200.7,0.4168,20.85,1,0
2026-02-02T02:57:00Z,28.438,4.685,17.85,3209.5,0.4188,21.0,1,0
2026-02-02T02:58:00Z,28.4,4.623,17.76,3203.6,0.4136,21.19,1,0
2026-02-02T02:59:00Z,28.397,4.671,17.4,3192.1,0.4121,21.05,1,0
2026-02-02T03:00:00Z,28.391,4.653,18.38,3197.0,0.4194,20.96,1,0
2026-02-02T03:01:00Z,28.407,4.658,17.81,3205.6,0.4132,20.95,1,0
2026-02-02T03:02:00Z,28.383,4.712,18.83,3198.3,0.4315,20.83,1,0
2026-02-02T03:03:00Z,28.393,4.678,17.8,3203.3,0.4132,20.93,1,0
2026-02-02T03:04:00Z,28.376,4.692,18.8,3202.1,0.4242,20.95,1,0
2026-02-02T03:05:00Z,28.408,4.657,18.97,3200.0,0.4212,21.09,1,0
2026-02-02T03:06:00Z,28.412,4.629,17.75,3198.5,0.4154,21.07,1,0
2026-02-02T03:07:00Z,28.396,4.656,18.42,3189.4,0.4231,21.16,1,0
2026-02-02T03:08:00Z,28.372,4.704,17.47,3195.9,0.4241,21.11,1,0
2026-02-02T03:09:00Z,28.389,4.623,18.13,3208.5,0.4251,20.89,1,0
2026-02-02T03:10:00Z,28.392,4.68,17.81,3196.4,0.4197,21.11,1,0
2026-02-02T03:11:00Z,28.396,4.561,18.07,3195.7,0.4218,20.66,1,0
2026-02-02T03:12:00Z,28.394,4.65,18.0,3198.3,0.4198,20.88,1,0
2026-02-02T03:13:00Z,28.383,4.683,17.34,3200.5,0.4133,21.07,1,0
2026-02-02T03:14:00Z,28.412,4.604,18.16,3188.7,0.42,20.97,1,0
2026-02-02T03:15:00Z,28.4,4.653,18.02,3197.2,0.417,21.01,1,0
2026-02-02T03:16:00Z,28.422,4.663,17.4,3190.0,0.4246,21.21,1,0
2026-02-02T03:17:00Z,28.407,4.644,18.14,3203.2,0.4087,20.92,1,0
2026-02-02T03:18:00Z,28.407,4.588,18.11,3207.5,0.4105,21.0,1,0
2026-02-02T03:19:00Z,28.438,4.669,17.89,3194.5,0.4145,21.16,1,0
2026-02-02T03:20:00Z,28.414,4.63,18.09,3207.0,0.4188,21.27,1,0
2026-02-02T03:21:00Z,28.395,4.632,17.87,3195.0,0.4264,21.01,1,0
2026-02-02T03:22:00Z,28.395,4.638,18.74,3206.8,0.4166,21.16,1,0
2026-02-02T03:23:00Z,28.402,4.595,17.8,3205.1,0.4266,21.26,1,0
2026-02-02T03:24:00Z,28.394,4.677,17.93,3190.1,0.429,21.37,1,0
2026-02-02T03:25:00Z,28.417,4.654,17.91,3201.5,0.4107,21.03,1,0
2026-02-02T03:26:00Z,28.414,4.665,17.84,3210.1,0.4161,21.03,1,0
2026-02-02T03:27:00Z,28.422,4.694,18.3,3188.1,0.4165,21.0,1,0
2026-02-02T03:28:00Z,28.413,4.599,17.24,3188.8,0.4256,21.17,1,0
2026-02-02T03:29:00Z,28.407,4.674,17.45,3192.0,0.4247,21.04,1,0
2026-02-02T03:30:00Z,28.423,4.702,18.16,3196.8,0.4188,21.06,1,0
2026-02-02T03:31:00Z,28.375,4.596,18.4,3203.3,0.4123,21.13,1,0
2026-02-02T03:32:00Z,28.413,4.62,18.07,3204.6,0.4191,20.99,1,0
2026-02-02T03:33:00Z,28.387,4.689,17.3,3204.2,0.4221,21.37,1,0
2026-02-02T03:34:00Z,28.382,4.631,18.53,3198.8,0.417,21.04,1,0
2026-02-02T03:35:00Z,28.375,4.666,18.65,3198.4,0.4167,21.17,1,0
2026-02-02T03:36:00Z,28.411,4.655,17.96,3196.5,0.4131,20.93,1,0
2026-02-02T03:37:00Z,28.415,4.616,18.33,3194.7,0.4243,20.97,1,0
2026-02-02T03:38:00Z,28.408,4.636,18.45,3209.5,0.434,20.98,1,0
2026-02-02T03:39:00Z,28.398,4.661,17.59,3204.4,0.42,21.21,1,0
2026-02-02T03:40:00Z,28.406,4.657,17.8,3194.9,0.4152,21.1,1,0
2026-02-02T03:41:00Z,28.373,4.639,18.0,3190.0,0.4267,20.99,1,0
2026-02-02T03:42:00Z,28.369,4.618,18.08,3184.8,0.4209,20.84,1,0
2026-02-02T03:43:00Z,28.367,4.686,18.24,3205.5,0.4172,21.25,1,0
2026-02-02T03:44:00Z,28.433,4.655,18.77,3201.7,0.4216,21.05,1,0
2026-02-02T03:45:00Z,28.381,4.604,17.93,3199.0,0.4147,21.03,1,0
2026-02-02T03:46:00Z,28.401,4.666,17.92,3196.9,0.4198,21.21,1,0
2026-02-02T03:47:00Z,28.4,4.627,17.91,3198.7,0.4198,20.95,1,0
2026-02-02T03:48:00Z,28.396,4.643,18.29,3193.4,0.4251,21.32,1,0
2026-02-02T03:49:00Z,28.407,4.646,17.66,3197.4,0.4156,20.87,1,0
2026-02-02T03:50:00Z,28.429,4.626,18.09,3205.3,0.4278,20.94,1,0
2026-02-02T03:51:00Z,28.431,4.649,18.81,3197.0,0.4083,21.17,1,0
2026-02-02T03:52:00Z,28.395,4.677,17.96,3190.6,0.4129,21.34,1,0
2026-02-02T03:53:00Z,28.427,4.648,17.74,3209.5,0.4267,20.91,1,0
2026-02-02T03:54:00Z,28.428,4.655,18.16,3193.8,0.4221,21.1,1,0
2026-02-02T03:55:00Z,28.362,4.662,17.53,3191.8,0.4202,20.99,1,0
2026-02-02T03:56:00Z,26.79,4.934,-7.73,3204.6,0.42,20.99,1,1
2026-02-02T03:57:00Z,26.81,4.999,-7.61,3190.1,0.4225,21.09,1,1
2026-02-02T03:58:00Z,26.804,4.918,-8.48,3200.6,0.4148,20.81,1,1
2026-02-02T03:59:00Z,26.763,4.987,-8.51,3198.9,0.4261,21.01,1,1
2026-02-02T04:00:00Z,26.822,4.969,-7.69,3196.1,0.4276,20.92,1,1
2026-02-02T04:01:00Z,26.819,4.95,-7.77,3187.4,0.4189,21.18,1,1
2026-02-02T04:02:00Z,26.805,4.959,-7.98,3196.6,0.4182,20.97,1,1
2026-02-02T04:03:00Z,26.811,4.938,-8.14,3194.9,0.4205,20.85,1,1
2026-02-02T04:04:00Z,26.809,4.964,-8.16,3202.9,0.4162,20.93,1,1
2026-02-02T04:05:00Z,26.778,4.956,-8.35,3209.5,0.4177,21.11,1,1
2026-02-02T04:06:00Z,26.825,4.973,-8.2,3205.5,0.4334,21.13,1,1
2026-02-02T04:07:00Z,26.838,4.971,-8.02,3197.0,0.4112,20.87,1,1
2026-02-02T04:08:00Z,26.813,4.98,-7.85,3213.1,0.4177,21.39,1,1
2026-02-02T04:09:00Z,26.815,4.911,-8.09,3201.5,0.4198,20.81,1,1
2026-02-02T04:10:00Z,26.82,4.964,-8.0,3195.5,0.4183,21.07,1,1
2026-02-02T04:11:00Z,26.815,4.955,-7.97,3196.0,0.4229,20.89,1,1
2026-02-02T04:12:00Z,26.774,4.935,-7.59,3198.7,0.4238,21.04,1,1
2026-02-02T04:13:00Z,26.777,4.959,-7.69,3191.8,0.4148,21.05,1,1
2026-02-02T04:14:00Z,26.786,4.952,-7.06,3196.8,0.4214,20.96,1,1
2026-02-02T04:15:00Z,26.816,4.964,-7.82,3207.8,0.4188,21.13,1,1
2026-02-02T04:16:00Z,26.783,4.972,-8.03,3197.7,0.4128,21.09,1,1
2026-02-02T04:17:00Z,26.787,4.937,-7.87,3199.5,0.4265,20.8,1,1
2026-02-02T04:18:00Z,26.786,4.928,-7.44,3201.3,0.4147,21.2,1,1
2026-02-02T04:19:00Z,26.769,4.948,-7.44,3194.2,0.4225,20.92,1,1
2026-02-02T04:20:00Z,26.763,5.008,-8.09,3206.0,0.4208,20.91,1,1
2026-02-02T04:21:00Z,26.814,4.965,-7.77,3197.9,0.415,21.01,1,1
2026-02-02T04:22:00Z,26.812,4.931,-7.64,3195.5,0.4228,21.03,1,1
2026-02-02T04:23:00Z,26.807,4.938,-7.75,3199.0,0.4206,20.89,1,1
2026-02-02T04:24:00Z,26.827,4.936,-8.38,3188.2,0.4193,20.86,1,1
2026-02-02T04:25:00Z,26.799,4.994,-7.75,3206.4,0.4113,20.89,1,1
2026-02-02T04:26:00Z,26.771,4.934,-8.08,3196.5,0.4165,21.41,1,1
2026-02-02T04:27:00Z,26.803,4.962,-7.84,3190.4,0.4161,21.01,1,1
2026-02-02T04:28:00Z,26.789,4.956,-8.13,3194.2,0.4148,20.85,1,1
2026-02-02T04:29:00Z,26.801,4.89,-8.55,3201.5,0.4286,21.19,1,1
2026-02-02T04:30:00Z,28.426,4.607,18.66,3197.4,0.4313,20.79,1,0
2026-02-02T04:31:00Z,28.392,4.728,18.37,3196.6,0.4228,20.86,1,0
2026-02-02T04:32:00Z,28.445,4.683,17.65,3198.5,0.4219,21.04,1,0
2026-02-02T04:33:00Z,28.39,4.632,17.39,3193.2,0.4234,21.14,1,0
2026-02-02T04:34:00Z,28.407,4.646,17.5,3201.6,0.4231,20.9,1,0
2026-02-02T04:35:00Z,28.405,4.713,18.89,3202.7,0.418,20.99,1,0
2026-02-02T04:36:00Z,28.401,4.658,17.46,3205.3,0.4068,21.04,1,0
2026-02-02T04:37:00Z,28.348,4.649,18.68,3207.4,0.4226,21.02,1,0
2026-02-02T04:38:00Z,28.399,4.638,17.6,3201.9,0.4292,21.05,1,0
2026-02-02T04:39:00Z,28.371,4.66,17.95,3202.5,0.4195,20.89,1,0
2026-02-02T04:40:00Z,28.366,4.691,17.64,3186.9,0.4237,20.83,1,0
2026-02-02T04:41:00Z,28.411,4.683,18.15,3202.2,0.4209,20.82,1,0
2026-02-02T04:42:00Z,28.415,4.668,18.02,3202.7,0.4226,21.08,1,0
2026-02-02T04:43:00Z,28.414,4.58,17.71,3203.0,0.4209,21.12,1,0
2026-02-02T04:44:00Z,28.405,4.636,18.93,3204.1,0.4187,21.24,1,0
2026-02-02T04:45:00Z,28.414,4.607,17.75,3199.0,0.4219,21.03,1,0
2026-02-02T04:46:00Z,28.396,4.66,18.17,3194.0,0.4161,20.91,1,0
2026-02-02T04:47:00Z,28.366,4.641,18.32,3193.7,0.4164,20.94,1,0
2026-02-02T04:48:00Z,28.377,4.661,18.02,3202.1,0.4195,21.09,1,0
2026-02-02T04:49:00Z,28.407,4.662,17.5,3194.9,0.4195,21.12,1,0
2026-02-02T04:50:00Z,28.401,4.628,17.96,3192.1,0.4193,21.06,1,0
2026-02-02T04:51:00Z,28.398,4.626,17.93,3190.3,0.4235,21.2,1,0
2026-02-02T04:52:00Z,28.431,4.633,17.95,3209.4,0.4206,20.83,1,0
2026-02-02T04:53:00Z,28.369,4.635,17.75,3190.6,0.4274,20.79,1,0
2026-02-02T04:54:00Z,28.414,4.623,18.73,3193.8,0.4242,20.88,1,0
2026-02-02T04:55:00Z,28.367,4.678,18.47,3203.5,0.4196,20.65,1,0
2026-02-02T04:56:00Z,28.382,4.696,17.97,3205.4,0.4279,21.22,1,0
2026-02-02T04:57:00Z,28.384,4.631,18.57,3212.5,0.4226,21.05,1,0
2026-02-02T04:58:00Z,28.386,4.727,18.51,3205.2,0.4147,20.89,1,0
2026-02-02T04:59:00Z,28.383,4.591,18.0,3205.8,0.4245,21.1,1,0
2026-02-02T05:00:00Z,28.441,4.657,17.99,3205.4,0.4196,20.8,1,0
2026-02-02T05:01:00Z,28.409,4.641,18.5,3203.2,0.4157,20.9,1,0
2026-02-02T05:02:00Z,28.394,4.652,17.45,3193.9,0.42,21.0,1,0
2026-02-02T05:03:00Z,28.425,4.63,17.74,3192.0,0.4168,21.05,1,0
2026-02-02T05:04:00Z,28.372,4.67,17.83,3198.6,0.4245,20.93,1,0
2026-02-02T05:05:00Z,28.391,4.621,17.73,3197.0,0.4185,21.19,1,0
2026-02-02T05:06:00Z,28.374,4.682,17.23,3201.4,0.4267,20.88,1,0
2026-02-02T05:07:00Z,28.42,4.629,18.58,3211.5,0.4207,21.07,1,0
2026-02-02T05:08:00Z,28.42,4.669,17.42,3193.7,0.4159,20.75,1,0
2026-02-02T05:09:00Z,28.36,4.642,17.08,3195.7,0.4171,20.97,1,0
2026-02-02T05:10:00Z,28.404,4.646,17.94,3197.3,0.4123,21.06,1,0
2026-02-02T05:11:00Z,28.372,4.699,18.37,3202.9,0.4153,20.99,1,0
