# Synthetic data generated for this project from a fixed seed. Not market data and not a price history of any real security.
date,AAPL,MSFT,NVDA,SPY,TSLA
2021-04-30,97.9703,165.1452,712.7799,357.7680,593.4721
2021-05-03,97.1980,168.2172,691.5420,361.1837,581.7411
2021-05-04,95.9586,167.4528,653.1020,356.6998,640.5746
2021-05-05,97.8456,166.8136,646.2676,355.8112,645.4696
2021-05-06,100.8620,170.1281,647.3032,371.0575,661.5983
2021-05-07,101.5197,174.2231,627.7587,374.5287,654.8315
2021-05-10,99.5728,177.2232,648.5734,377.2785,653.9725
2021-05-11,97.8869,178.5810,659.6456,383.0054,617.2974
2021-05-12,96.6718,173.0934,668.3839,380.7251,598.0050
2021-05-13,99.8143,176.0400,675.6228,388.8993,590.8192
2021-05-14,101.7622,175.0791,691.0783,390.4528,586.0620
2021-05-17,101.2549,177.8310,707.2095,396.6338,585.6014
2021-05-18,102.3869,177.4590,707.2161,391.4961,562.8277
2021-05-19,100.1039,180.4188,710.2188,387.2783,576.6269
2021-05-20,101.7143,178.4909,716.4757,396.8871,591.8928
2021-05-21,105.0974,182.9013,714.9838,398.2296,548.8210
2021-05-24,104.5501,181.0133,734.9812,407.7653,582.9474
2021-05-25,104.4951,185.8398,764.0043,410.5583,617.3376
2021-05-26,105.8779,181.5215,751.5251,409.1682,590.0871
2021-05-27,102.8512,181.6981,744.7386,409.1053,598.3952
2021-05-28,101.3384,182.2779,741.9118,410.5259,608.1458
2021-05-31,98.4342,188.9190,710.3456,402.3936,584.8516
2021-06-01,97.6580,192.4935,746.7504,401.4921,556.4859
2021-06-02,97.9524,194.1990,777.8872,402.1030,597.1686
2021-06-03,97.4115,195.0482,790.3196,398.2823,585.1636
2021-06-04,99.1950,198.8656,788.5913,400.1215,610.4274
2021-06-07,101.3723,194.0029,785.0048,403.7081,583.0100
2021-06-08,101.9752,196.4776,775.9928,413.0601,605.3152
2021-06-09,100.0335,187.3779,792.7040,411.7468,582.6910
2021-06-10,105.3731,189.2114,781.4312,417.6519,642.6752
2021-06-11,104.3827,190.6262,764.8388,411.5444,614.3790
2021-06-14,101.4210,187.2749,755.6313,409.7141,606.8995
2021-06-15,101.4200,190.0108,823.0108,406.4473,606.4994
2021-06-16,99.1634,186.2598,873.5537,403.3551,603.1473
2021-06-17,100.5793,192.6419,874.5819,407.1961,647.0003
2021-06-18,101.4794,186.9123,868.8050,404.7629,642.2843
2021-06-21,102.0967,186.3695,864.5756,400.1013,627.5220
2021-06-22,101.9589,186.5069,846.0888,403.8028,662.7135
2021-06-23,103.3045,184.7813,813.8060,410.5727,649.0638
2021-06-24,106.7897,187.2899,763.4905,412.8682,630.3460
2021-06-25,106.0645,189.0509,740.8390,415.1913,581.0260
2021-06-28,106.0868,192.3065,783.7314,411.6848,561.1283
2021-06-29,108.0910,187.0243,789.7975,419.8370,593.6574
2021-06-30,109.0198,186.7517,763.4541,411.9029,592.1323
2021-07-01,103.8424,184.1402,783.5217,409.6750,593.8082
2021-07-02,106.6834,188.3842,779.8399,408.4909,576.3148
2021-07-05,107.2434,186.9375,821.9758,406.1008,579.9929
2021-07-06,107.4034,184.2113,786.9065,397.0047,536.5274
2021-07-07,106.0335,186.5068,756.0557,391.9911,507.1762
2021-07-08,105.9680,182.0682,744.7190,389.8926,480.9707
2021-07-09,110.4363,180.4856,794.9916,394.0530,490.2111
2021-07-12,107.1179,183.0859,781.6574,395.3381,542.6842
2021-07-13,104.3181,186.9939,824.9977,398.2173,541.0495
2021-07-14,108.0933,189.3618,810.3676,406.1293,550.3022
2021-07-15,110.3146,196.0644,847.9544,409.4365,583.4572
2021-07-16,106.7340,195.6056,848.9247,415.0849,553.4382
2021-07-19,107.3095,195.3667,829.6431,414.2879,554.9882
2021-07-20,105.3258,191.4235,811.0305,404.0406,556.7498
2021-07-21,106.1397,194.8021,839.6391,407.1353,547.1218
2021-07-22,105.6811,189.9201,865.0813,407.0964,521.4481
2021-07-23,108.0964,193.7203,848.7452,412.2634,526.8606
2021-07-26,109.4262,196.3607,836.4718,414.4775,497.8696
2021-07-27,108.5093,198.3275,870.7188,415.4399,497.9427
2021-07-28,107.9493,200.9132,844.6987,408.7199,487.7682
2021-07-29,106.8922,203.9435,861.5950,408.4115,551.1059
2021-07-30,103.8730,202.8736,848.0467,406.1928,539.3637
2021-08-02,107.0630,203.4586,855.8293,410.8296,541.9640
2021-08-03,107.6979,207.4510,860.9505,412.0475,541.2205
2021-08-04,112.6843,211.3975,875.7982,415.7645,549.7447
2021-08-05,113.2315,212.9904,866.0341,412.9466,594.6183
2021-08-06,112.6797,212.8699,869.5746,411.0104,615.6719
2021-08-09,113.2744,208.2996,870.7850,404.8053,654.7510
2021-08-10,109.9302,209.6065,887.9733,407.9894,636.0644
2021-08-11,113.2967,210.9598,904.5831,408.1306,613.7850
2021-08-12,116.0668,211.2335,918.1839,410.2270,625.2279
2021-08-13,114.5305,205.7529,949.1838,404.0738,620.1390
2021-08-16,118.4279,214.2713,958.4490,404.9276,639.1002
2021-08-17,117.7160,215.2563,975.0193,414.4324,694.8412
2021-08-18,118.2620,212.8941,1015.4222,411.8657,713.6534
2021-08-19,119.4833,206.2641,1072.8807,406.6186,751.7028
2021-08-20,118.2055,204.7820,1076.2423,412.9504,728.8063
2021-08-23,115.8775,206.1483,1083.6594,413.4026,708.3829
2021-08-24,115.7275,200.0882,1095.8659,411.2959,693.7941
2021-08-25,114.0730,199.1914,1031.4546,402.6489,662.1871
2021-08-26,117.5129,199.8959,1039.7538,410.7691,656.2071
2021-08-27,115.6903,200.3736,1076.8724,415.6572,657.1168
2021-08-30,117.7062,200.6465,1137.6606,413.7997,665.8457
2021-08-31,114.5524,198.4514,1076.9018,413.3085,647.7009
2021-09-01,115.5123,200.2246,1094.8558,416.7340,653.4279
2021-09-02,117.4824,208.0516,1127.2595,418.9354,690.1763
2021-09-03,111.9471,203.5704,1186.3610,419.4185,651.3777
2021-09-06,114.6610,205.9215,1169.1851,411.2617,661.1337
2021-09-07,116.8973,211.2066,1108.2484,416.2001,679.7355
2021-09-08,116.4960,208.8094,1135.3581,420.0744,689.8015
2021-09-09,116.5243,204.8086,1109.6193,420.1364,687.5518
2021-09-10,119.4488,210.0467,1113.8087,426.3274,735.0767
2021-09-13,119.2722,211.4788,1149.3934,419.7263,731.0463
2021-09-14,122.5843,209.3576,1174.2380,420.2883,772.0699
2021-09-15,121.0180,211.5069,1230.5966,421.6764,808.2739
2021-09-16,120.2548,211.6495,1231.6337,422.6993,838.1206
2021-09-17,115.7959,211.3659,1151.2377,415.8182,827.8596
2021-09-20,118.2125,211.7954,1173.1847,428.5120,877.9271
2021-09-21,120.8095,213.5243,1152.9796,425.4141,879.4041
2021-09-22,122.2445,214.3553,1220.9853,429.8529,869.7291
2021-09-23,121.8603,214.2625,1265.2625,434.4872,881.4760
2021-09-24,121.4162,209.8695,1272.1301,431.0497,908.6076
2021-09-27,121.9261,210.9897,1275.1283,430.1187,876.1631
2021-09-28,124.0464,216.7564,1293.0989,434.7710,827.0168
2021-09-29,121.5108,212.1882,1207.9185,432.6428,881.4092
2021-09-30,122.0545,215.5624,1175.7572,427.6633,903.3296
2021-10-01,120.6836,212.0608,1173.4724,423.4807,927.1679
2021-10-04,118.3708,209.3186,1103.0770,411.8510,910.1276
2021-10-05,118.3698,207.3194,1172.7038,407.0581,907.1558
2021-10-06,119.8060,209.9494,1188.5494,413.2399,952.7496
2021-10-07,119.7564,208.6311,1165.9526,418.7528,891.7775
2021-10-08,118.4425,203.6152,1123.8129,414.5825,878.2002
2021-10-11,117.0816,205.1096,1161.0608,406.1026,873.4877
2021-10-12,117.9766,210.7009,1170.1079,405.4435,841.2365
2021-10-13,116.6568,217.2437,1213.3864,404.9590,869.9376
2021-10-14,117.0598,216.6185,1251.2964,411.8708,860.4145
2021-10-15,117.4673,209.7788,1208.4012,405.9328,864.1272
2021-10-18,114.8338,209.2479,1146.0046,398.7650,883.1322
2021-10-19,115.8452,208.6888,1135.9983,403.5513,942.5892
2021-10-20,114.3945,212.8845,1131.2204,402.0329,906.0987
2021-10-21,114.9838,210.7886,1129.6485,403.8184,948.4127
2021-10-22,115.1053,202.3230,1085.6864,399.8098,955.2982
2021-10-25,116.9887,201.9601,1078.0612,399.7418,963.7051
2021-10-26,116.0818,198.0864,1104.7669,398.4316,958.8788
2021-10-27,114.4064,205.2572,1125.9675,400.3996,975.3576
2021-10-28,116.0269,205.4861,1094.9436,408.0128,960.0206
2021-10-29,117.2173,206.6290,1151.7608,410.9125,950.4699
2021-11-01,116.4470,207.5028,1147.4784,412.4863,985.2828
2021-11-02,117.1882,209.8293,1202.3364,409.3765,995.2215
2021-11-03,119.7004,209.3377,1234.8419,414.3653,981.7205
2021-11-04,121.3299,210.3113,1261.4532,410.5240,984.3176
2021-11-05,121.5147,213.4940,1228.3235,408.5003,976.4274
2021-11-08,120.8944,212.4205,1225.1740,400.5348,940.4973
2021-11-09,120.3979,211.0805,1255.0667,402.2417,927.6938
2021-11-10,119.2790,208.4685,1217.8797,396.8658,931.9174
2021-11-11,117.3728,211.4975,1242.5029,394.9897,893.6993
2021-11-12,117.4880,206.9237,1283.0952,394.1219,883.4735
2021-11-15,115.5463,205.2122,1266.7379,390.3543,929.1262
2021-11-16,116.0792,209.9277,1348.3171,395.4198,960.1605
2021-11-17,116.3387,207.9345,1318.9187,400.8682,964.5017
2021-11-18,118.2246,206.3009,1242.8530,399.9344,1066.0862
2021-11-19,116.7495,206.6379,1253.6208,406.9823,1052.0050
2021-11-22,116.0571,212.2826,1236.2421,407.4940,1023.7428
2021-11-23,114.1920,204.6825,1230.9576,408.7907,989.4982
2021-11-24,110.9738,203.9330,1229.8015,400.9675,957.2040
2021-11-25,112.1401,209.0269,1282.4639,413.1476,972.0018
2021-11-26,112.0100,210.2121,1349.0558,411.8618,994.3639
2021-11-29,115.4405,206.9269,1311.6158,410.4872,983.7429
2021-11-30,112.2487,207.8172,1298.7667,408.4238,992.2968
2021-12-01,110.6683,208.4231,1363.0062,401.0654,977.8290
2021-12-02,110.0716,200.6184,1355.9328,394.9707,988.2116
2021-12-03,112.2494,205.1808,1397.6784,392.2825,990.6973
2021-12-06,110.4086,204.0410,1381.8423,388.9672,952.1370
2021-12-07,112.8790,206.9997,1421.9815,392.0509,953.4645
2021-12-08,117.3936,207.5692,1382.3577,398.0712,967.4131
2021-12-09,117.1452,202.9664,1368.5688,394.0918,940.7447
2021-12-10,118.7692,202.5719,1344.9897,390.6161,920.3785
2021-12-13,117.6474,204.4290,1340.9801,397.3778,942.0571
2021-12-14,118.2624,202.8396,1309.2869,388.0667,945.7142
2021-12-15,118.7918,205.7222,1364.3987,395.6153,1038.7508
2021-12-16,120.7863,207.9959,1313.8743,393.5553,1056.0257
2021-12-17,120.8236,211.1393,1299.0734,387.6721,1011.3757
2021-12-20,119.4418,209.4062,1346.2506,388.2867,968.8115
2021-12-21,122.2669,204.6569,1300.0460,372.4679,923.8572
2021-12-22,119.1523,201.0896,1264.2388,359.9109,905.6321
2021-12-23,120.4002,202.3527,1305.3846,361.0590,911.8103
2021-12-24,124.6570,201.0348,1275.8565,362.2389,928.4940
2021-12-27,120.3988,199.5513,1244.1630,357.3593,865.2546
2021-12-28,120.9037,201.9340,1322.9696,361.7025,897.6817
2021-12-29,123.2405,199.9314,1311.4967,363.7283,909.4900
2021-12-30,124.4142,204.3482,1307.3805,364.4627,942.7952
2021-12-31,124.4891,209.9420,1276.3650,360.9665,979.8786
2022-01-03,127.9320,210.6411,1286.5980,363.3385,1056.8518
2022-01-04,133.3548,208.5817,1275.8116,361.7406,1084.8116
2022-01-05,133.9700,206.7941,1226.9833,356.4402,1048.3096
2022-01-06,137.7295,209.1995,1276.0888,360.0128,1011.3293
2022-01-07,139.8754,210.0642,1264.4433,361.1338,1003.4687
2022-01-10,133.2110,207.0110,1257.5851,363.5717,994.6508
2022-01-11,132.4859,206.2225,1223.6529,364.9341,995.3016
2022-01-12,133.5061,209.2089,1265.1393,363.2432,985.2335
2022-01-13,132.7976,209.4553,1242.8513,363.6038,994.1376
2022-01-14,130.2626,204.3616,1225.4761,356.4058,959.0782
2022-01-17,129.6796,206.3022,1200.6107,361.1251,968.5187
2022-01-18,129.5350,202.6394,1207.8072,353.2645,957.2154
2022-01-19,131.9725,207.6252,1255.2543,358.7812,1018.2695
2022-01-20,132.5232,205.4462,1254.7477,359.6351,1008.3699
2022-01-21,128.6558,203.5181,1275.8879,361.4178,919.5414
2022-01-24,131.4366,201.9034,1261.2739,368.4322,923.4637
2022-01-25,130.7638,197.8420,1260.3767,373.2505,882.6368
2022-01-26,126.8510,200.5919,1229.7531,370.2709,883.1657
2022-01-27,128.2211,200.4126,1248.4225,373.7907,907.2987
2022-01-28,124.7792,203.6518,1239.1565,373.8783,950.6060
2022-01-31,123.0262,201.9827,1249.0914,376.2291,928.0973
2022-02-01,127.4266,210.8375,1249.3556,374.3472,904.8372
2022-02-02,124.6322,215.2657,1257.9652,376.5433,859.8922
2022-02-03,125.0214,222.3718,1211.5902,373.2759,857.6683
2022-02-04,130.2653,222.6738,1231.2290,369.3429,866.7302
2022-02-07,130.2330,228.3684,1195.2786,374.8932,859.7368
2022-02-08,132.9629,220.1929,1193.5317,368.1844,835.1763
2022-02-09,134.5008,219.9150,1158.4396,365.8036,848.4676
2022-02-10,135.1815,220.0087,1160.8073,370.0306,856.0445
2022-02-11,134.9394,223.2855,1144.2934,371.8339,838.8246
2022-02-14,136.1542,218.5270,1170.3260,367.1981,811.3257
2022-02-15,132.8703,215.9707,1184.3089,365.4544,841.1221
2022-02-16,135.6212,216.0110,1134.0766,366.7592,914.4913
2022-02-17,137.1649,211.5801,1068.2027,365.4872,916.4978
2022-02-18,136.5990,210.6441,1052.7843,364.7649,917.4916
2022-02-21,138.3645,205.1670,1022.7566,356.8791,827.6386
2022-02-22,138.3175,205.5893,1062.8975,360.5274,829.7752
2022-02-23,135.7276,204.1741,1059.5173,364.9020,803.6376
2022-02-24,134.7546,201.1670,1050.7660,359.9228,795.6007
2022-02-25,131.6098,200.1312,1032.4650,351.7426,758.5560
2022-02-28,131.7002,204.6575,1020.8053,351.5864,745.3844
2022-03-01,132.8573,202.9682,1004.8967,352.3850,795.2211
2022-03-02,134.8844,205.9025,944.1687,357.5053,775.5656
2022-03-03,139.5941,204.2149,932.5858,356.0733,781.4689
2022-03-04,139.2706,205.5398,912.2382,360.3601,738.7004
2022-03-07,141.6814,204.4691,910.5463,358.0220,742.9103
2022-03-08,141.0344,211.3665,888.8489,356.9065,730.4706
2022-03-09,140.3863,213.3065,875.8851,359.9116,732.8180
2022-03-10,143.1049,217.9840,855.8103,360.9564,730.8090
2022-03-11,146.3017,215.5100,851.7202,360.8424,695.6821
2022-03-14,146.8486,216.2714,849.1656,359.6917,652.7546
2022-03-15,148.9596,214.2248,836.8342,351.6639,684.6991
2022-03-16,152.3116,212.1467,816.8451,353.1438,655.3978
2022-03-17,151.0146,216.9047,836.7319,354.2599,697.3832
2022-03-18,148.0072,221.3240,824.2580,347.7505,614.2253
2022-03-21,149.8508,221.1680,832.1596,345.6587,632.0259
2022-03-22,150.5797,227.7469,828.1944,333.5192,652.0363
2022-03-23,145.9308,219.8392,801.0557,322.8325,667.3435
2022-03-24,141.9921,221.9935,746.0428,323.2192,655.2026
2022-03-25,146.7574,227.2138,756.8626,328.2542,668.7315
2022-03-28,144.2540,221.9934,732.5841,328.8156,677.2872
2022-03-29,142.2533,227.3401,732.0476,332.5167,665.5943
2022-03-30,139.8225,226.6878,770.4964,336.1985,692.3949
2022-03-31,139.7516,230.2277,755.7598,340.6090,680.7866
2022-04-01,141.0376,227.3662,730.5464,340.0515,689.6312
2022-04-04,140.2499,225.2757,732.7705,346.3191,672.0938
2022-04-05,142.8443,222.8042,746.7789,346.5142,697.9405
2022-04-06,140.0374,224.3085,714.8961,347.6044,714.3396
2022-04-07,138.4084,224.5993,695.7444,350.6389,711.2656
2022-04-08,140.4272,225.7986,646.0042,348.6535,760.7834
2022-04-11,141.3955,222.3316,641.8626,345.8084,811.0048
2022-04-12,140.4419,225.7214,626.5678,344.9735,795.1917
2022-04-13,141.8702,230.0411,645.1104,349.7725,811.1671
2022-04-14,140.9595,238.6530,619.3106,350.5601,832.5928
2022-04-15,140.4280,240.7228,622.8835,349.7876,867.6977
2022-04-18,141.1103,245.3892,619.9916,347.5294,812.2716
2022-04-19,141.7158,249.3458,650.4297,342.3422,818.9166
2022-04-20,140.3418,251.3032,624.2902,338.6697,884.2516
2022-04-21,141.7193,252.7380,662.4414,343.9964,938.4279
2022-04-22,141.7693,255.5442,646.1747,337.7511,984.8253
2022-04-25,138.3698,254.6296,640.5419,334.7646,1010.7569
2022-04-26,140.7864,257.4168,618.6763,336.7661,1034.2528
2022-04-27,143.4183,260.2909,642.3334,338.3692,1070.8292
2022-04-28,147.9719,257.2953,682.1291,331.7126,1084.9754
2022-04-29,146.9257,248.5255,611.7116,334.0675,1112.6545
2022-05-02,146.9770,250.3767,637.1653,333.0804,1148.4987
2022-05-03,146.1595,248.2177,629.0858,332.1506,1162.6616
2022-05-04,148.0955,262.0372,640.8726,326.1323,1222.0299
2022-05-05,151.7654,266.5197,634.9980,327.7898,1200.7799
2022-05-06,154.0638,267.1728,642.8176,329.7032,1222.2332
2022-05-09,154.9531,272.0777,665.1370,340.7120,1244.4740
2022-05-10,156.3409,277.4981,696.9801,347.9117,1262.1819
2022-05-11,157.5478,275.6033,675.7348,347.4775,1251.2852
2022-05-12,156.9230,279.3183,710.4330,355.0894,1338.7555
2022-05-13,156.8112,289.7433,750.0689,360.3044,1393.8233
2022-05-16,164.4339,294.6240,784.6897,359.2415,1360.9283
2022-05-17,165.8576,294.8618,731.0961,364.8096,1330.2689
2022-05-18,167.8832,295.9786,686.0502,365.0811,1282.7473
2022-05-19,170.3895,297.9296,710.4052,359.0035,1220.3700
2022-05-20,174.2836,301.0467,692.9001,359.8906,1226.1588
2022-05-23,173.0303,289.6743,706.9320,355.5302,1234.0051
2022-05-24,171.0330,287.1073,718.3756,356.8546,1267.5213
2022-05-25,168.2982,290.9931,685.4805,357.4082,1271.8628
2022-05-26,168.8929,292.5621,717.9222,363.3654,1325.3586
2022-05-27,164.6832,294.1290,671.2361,357.8960,1305.8203
2022-05-30,159.6439,297.6832,675.2670,353.0978,1291.0232
2022-05-31,157.7592,293.5288,662.0858,351.5525,1304.4651
2022-06-01,157.0518,305.1996,660.5977,350.6819,1400.2886
2022-06-02,160.2780,311.3157,692.7390,349.8343,1439.8623
2022-06-03,158.1993,310.0111,680.6445,349.2722,1514.5705
2022-06-06,157.4092,311.3805,677.7386,350.8493,1577.3660
2022-06-07,155.3102,317.5134,674.4262,351.0731,1569.9364
2022-06-08,152.5563,310.0219,663.0696,350.7317,1559.1213
2022-06-09,160.2253,304.3143,634.7386,344.4160,1659.6184
2022-06-10,167.4505,304.5250,669.6663,342.7623,1662.3079
2022-06-13,165.2245,299.7843,664.5671,338.2248,1576.1285
2022-06-14,172.5254,304.1127,657.6235,340.8747,1588.2442
2022-06-15,173.0930,301.1105,611.7180,335.8376,1580.2624
2022-06-16,176.3336,303.4709,590.2059,342.0338,1607.6903
2022-06-17,177.1142,296.7636,582.5566,339.1864,1554.3823
2022-06-20,175.5531,299.5216,573.5593,335.3579,1537.4857
2022-06-21,176.6259,299.1431,537.9719,332.3963,1632.6132
2022-06-22,172.8416,294.9672,517.2608,328.5267,1574.7499
2022-06-23,171.7927,291.9749,517.2419,326.1344,1558.2404
2022-06-24,171.9543,296.6443,530.8475,330.7613,1635.1402
2022-06-27,176.9135,300.1277,552.9150,340.0326,1621.3959
2022-06-28,175.1700,294.7323,533.7320,337.3376,1605.8567
2022-06-29,172.7951,297.2488,539.0514,335.7511,1587.1556
2022-06-30,170.5411,292.3737,509.5483,334.3151,1567.4336
2022-07-01,173.9561,296.9284,515.3246,336.9156,1552.6200
2022-07-04,176.6682,292.1991,530.1124,333.3045,1533.0456
2022-07-05,172.4904,288.7452,510.6328,329.2067,1501.1184
2022-07-06,167.6945,286.7991,498.4072,319.0910,1403.1785
2022-07-07,171.3690,285.1967,486.6826,318.4917,1426.5379
2022-07-08,172.4199,281.4602,470.4996,322.3103,1349.6279
2022-07-11,173.1480,275.5764,451.4089,321.6877,1347.7031
2022-07-12,177.4619,275.9338,458.0901,319.5135,1470.6182
2022-07-13,178.8160,285.8682,456.3035,322.1720,1557.2893
2022-07-14,176.7077,281.5036,480.9493,318.3842,1508.8380
2022-07-15,177.9156,277.4729,467.5156,324.4731,1623.1113
2022-07-18,179.3174,283.8409,485.9328,325.4027,1654.6483
2022-07-19,184.4485,277.7169,498.2007,323.4581,1683.9822
2022-07-20,184.6663,276.5896,489.2438,322.3484,1743.0560
2022-07-21,189.6814,279.5918,483.1522,326.3463,1899.6565
2022-07-22,191.3017,278.2542,513.7661,328.0656,1916.2681
2022-07-25,193.4487,281.4443,498.4823,330.5991,1983.9179
2022-07-26,196.2455,288.3180,512.6294,324.1373,2036.1431
2022-07-27,200.3588,291.8889,543.6588,325.9030,2032.3309
2022-07-28,199.1670,294.0859,572.1767,321.6252,1983.1383
2022-07-29,208.8660,296.3561,585.7021,330.1435,1931.8973
2022-08-01,214.8220,300.7762,610.3868,338.0173,1943.6339
2022-08-02,218.8756,304.1688,614.7832,335.5255,2010.1075
2022-08-03,229.1599,299.5503,634.6000,332.1255,2105.4596
2022-08-04,231.2634,300.5434,676.6813,335.9498,2137.9628
2022-08-05,235.1513,296.7204,691.2733,337.9076,2236.1327
2022-08-08,233.7039,296.1716,669.7099,342.7312,2300.7026
2022-08-09,232.5724,295.6115,677.5335,339.0684,2393.5590
2022-08-10,230.3783,293.2090,637.1342,337.3474,2403.5109
2022-08-11,228.6655,295.4784,621.3132,338.2801,2478.6942
2022-08-12,232.2803,296.8600,633.4651,345.0311,2471.8176
2022-08-15,236.6510,297.3945,657.4728,354.3014,2518.4052
2022-08-16,234.3925,291.5997,642.7254,351.2071,2349.1293
2022-08-17,236.9855,280.9717,674.3190,348.4716,2474.6322
2022-08-18,238.9381,281.7565,694.8078,350.1117,2635.6031
2022-08-19,241.5073,275.6044,670.0880,351.3096,2541.5758
2022-08-22,252.0937,272.9777,684.3979,357.7724,2503.6994
2022-08-23,252.9484,275.3405,685.6535,358.8989,2436.6808
2022-08-24,256.9823,272.0978,687.7036,353.0219,2325.2728
2022-08-25,261.3520,274.3721,660.6020,350.9755,2416.3967
2022-08-26,268.2556,284.1266,696.4739,360.0564,2536.5971
2022-08-29,265.6453,289.5717,698.8965,362.2322,2500.8610
2022-08-30,264.4688,279.8472,667.4477,358.8103,2559.6523
2022-08-31,265.0782,285.1641,664.7190,358.2487,2522.9987
2022-09-01,249.3854,280.2421,651.4557,350.9925,2603.4121
2022-09-02,251.7046,273.8249,598.6740,348.6617,2638.9632
2022-09-05,241.4432,266.9322,581.0499,344.1641,2767.6662
2022-09-06,247.2597,262.7234,592.2737,340.8029,2800.5095
2022-09-07,243.4367,262.4047,576.1005,337.3356,2768.5677
2022-09-08,241.3046,265.4517,603.3336,338.2182,2740.4307
2022-09-09,233.6978,258.2104,611.8412,337.0032,2671.9396
2022-09-12,235.6344,263.4154,623.1730,341.8316,2829.4751
2022-09-13,236.0114,263.5215,592.9348,336.7954,2778.2952
2022-09-14,242.2320,265.9591,602.1553,335.2236,2807.9204
2022-09-15,238.9146,270.6816,625.7282,337.7598,2772.1614
2022-09-16,235.5424,278.2835,651.6109,345.8376,2706.4939
2022-09-19,241.0420,279.6237,661.9855,347.9422,2794.1845
2022-09-20,242.7654,270.7530,630.3566,351.6040,2872.8970
2022-09-21,239.2067,269.5315,590.9895,355.7280,2647.6039
2022-09-22,241.6357,265.9852,580.4422,353.2441,2600.4897
2022-09-23,238.8105,264.3728,603.8031,363.0014,2740.1193
2022-09-26,236.4088,260.8600,610.0709,362.6544,2577.7709
2022-09-27,243.9379,262.1133,657.0435,364.0173,2468.5922
2022-09-28,240.6501,258.2395,654.6076,364.8987,2478.0876
2022-09-29,236.7681,256.4419,649.6983,367.6629,2481.6650
2022-09-30,237.4123,263.8704,635.3813,368.5920,2519.7486
2022-10-03,235.6427,267.4418,641.7662,366.4135,2484.9094
2022-10-04,236.0610,263.2879,616.5370,363.2014,2539.5407
2022-10-05,238.8662,255.1262,608.0909,361.3358,2487.5406
2022-10-06,241.5434,249.9590,599.2699,364.6814,2375.6063
2022-10-07,239.7970,250.5870,639.5375,366.6925,2395.7605
2022-10-10,239.9636,251.3400,620.2153,366.7672,2508.9650
2022-10-11,234.7053,254.9177,601.2630,371.1999,2500.9376
2022-10-12,235.0342,256.7502,620.2363,370.5801,2501.7912
2022-10-13,244.4437,259.9261,617.3849,372.7028,2409.9387
2022-10-14,256.8659,265.6464,638.2129,379.7312,2360.4176
2022-10-17,259.1695,266.3699,642.2765,383.7462,2368.9846
2022-10-18,256.4964,265.9752,624.1124,385.3510,2176.1048
2022-10-19,259.1632,263.0799,614.7596,380.5293,2059.6818
2022-10-20,269.6413,264.7548,653.5075,383.7075,2057.7864
2022-10-21,267.0227,260.1175,679.8724,385.0109,2040.4998
2022-10-24,265.2650,256.8727,669.7955,379.7477,2046.0988
2022-10-25,264.5381,256.1729,669.3460,374.6212,2054.4039
2022-10-26,266.9994,258.1658,699.3562,376.2830,2178.4631
2022-10-27,270.0104,255.4174,643.2112,376.7654,2148.0275
2022-10-28,266.9321,244.7460,634.3357,371.4806,2066.7215
2022-10-31,262.6817,241.4155,624.8959,372.9508,2132.1520
2022-11-01,266.2754,239.2307,618.5814,375.5699,2364.7497
2022-11-02,263.9265,240.9248,638.2345,387.0186,2201.5706
2022-11-03,260.2702,243.1936,652.7392,393.8186,2082.4567
2022-11-04,257.3925,240.7660,646.8522,398.8690,2212.6996
2022-11-07,259.1057,241.4470,651.6300,393.6604,2229.7616
2022-11-08,260.2110,238.7852,658.7618,394.4056,2264.4455
2022-11-09,261.4010,241.7133,655.3223,391.7097,2313.4294
2022-11-10,264.0736,243.4336,666.1560,391.0305,2500.5214
2022-11-11,267.7826,245.3519,655.9841,398.5282,2593.5602
2022-11-14,259.7349,246.9012,655.9060,405.7777,2584.4494
2022-11-15,271.7703,246.7857,664.2755,406.4878,2415.7323
2022-11-16,272.8238,244.2273,689.5376,403.9103,2351.0037
2022-11-17,268.2797,238.4498,656.1751,402.2898,2339.8123
2022-11-18,267.2701,238.0254,676.1218,402.8054,2432.1797
2022-11-21,265.2365,240.5307,663.5918,400.2391,2312.7390
2022-11-22,273.0788,238.2814,666.3456,402.3303,2411.8552
2022-11-23,265.5700,232.2263,663.2575,396.4876,2177.5448
2022-11-24,261.8644,232.7032,619.6609,396.0063,2093.4975
2022-11-25,269.7333,229.8138,646.2465,392.7810,2086.7836
2022-11-28,263.9465,235.0035,659.4451,390.1686,2008.3139
2022-11-29,257.8506,238.8106,611.8120,390.6836,1902.5873
2022-11-30,265.9207,244.4720,632.8643,388.7567,1855.0105
2022-12-01,275.2450,241.8520,619.5871,387.3991,1734.6632
2022-12-02,271.8165,243.3256,626.0011,387.3724,1789.7344
2022-12-05,274.0568,238.3277,633.3132,384.0909,1803.4038
2022-12-06,272.6199,241.4139,643.4140,385.7431,1789.9182
2022-12-07,281.0530,247.4165,609.7902,394.4280,1756.7566
2022-12-08,286.0212,259.0131,587.6814,400.4452,1762.5285
2022-12-09,277.9395,263.0039,581.3324,397.6913,1779.9063
2022-12-12,270.3790,257.3950,589.8305,394.5672,1729.2443
2022-12-13,274.4697,258.1786,592.0207,393.3865,1701.1616
2022-12-14,274.4297,254.2655,619.3080,398.6525,1732.1852
2022-12-15,276.5833,253.5440,636.6438,399.8356,1842.9802
